word,nbhd_dist_100,word2vec_recipe_base_nbhd_dist_100,ambiguity_type
irregular,0.5163533595234443,0.37458622,P
spill,0.514499564067808,0.42820862,H
chest,0.4484770611100376,0.36505887,P
meatball,0.3885949502741851,0.44098076,P
goddess,0.3587186310354564,0.35774794,P
dress,0.3059967957916189,0.36521834,P
mare,0.393199259362412,0.16678666,H
starter,0.4015460859785841,0.39602467,P
lowly,0.5204436940611091,0.2206064,P
stain,0.4970409647861926,0.36424103,P
pilot,0.4864970273010802,0.43834832,P
stir,0.5029686849135839,0.3705549,H
elastic,0.389885368683967,0.43634355,P
sorrow,0.4073860975734767,0.39683864,P
disconnect,0.5538505220112411,0.22037743,P
vintage,0.4760698767524049,0.24688916,P
patio,0.3678713490831688,0.28953394,P
sport,0.5248313276256864,0.33288494,P
visualize,0.4574049327500933,0.1543628,P
fraction,0.522426320664171,0.33937818,P
horizontal,0.3746913041418859,0.33012566,M
bowl,0.5108635617112733,0.49906838,H
corner,0.5041836048483144,0.40548232,P
decent,0.4828834957790123,0.4128561,P
booze,0.4627589172259065,0.31831214,P
aroma,0.3549934386788465,0.36993998,P
rule,0.5546496729785556,0.38614383,P
rocker,0.4503553201775737,0.34148034,P
attentive,0.4623411425270401,0.16017646,P
globe,0.6049202651660672,0.34036186,P
luscious,0.3626829201845168,0.36291888,P
roach,0.470917021988892,0.13649775,H
bouquet,0.457684842231931,0.42439228,P
shade,0.4372228584850633,0.41983214,P
superstar,0.4799581920881835,0.16686738,M
property,0.5260206168769987,0.2986384,P
shady,0.5426935429529203,0.2914581,P
farmers,0.4392474469051358,0.38250104,M
skinny,0.3821114392772771,0.39969826,P
dissolve,0.5721034085353144,0.43357822,P
blob,0.4642158871580602,0.43230352,P
nephew,0.3451479292134289,0.11807612,M
paddle,0.4684390874956889,0.4204016,P
pepper,0.2797641872593391,0.29423222,P
bruise,0.3910522716504208,0.46063092,P
delicate,0.5197572410953526,0.36935806,P
tread,0.5886574648317286,0.36680013,P
playful,0.3284799226501908,0.2178776,P
flexible,0.5244609285194557,0.4461545,P
speedy,0.5836488496850973,0.25490052,M
fabulous,0.3863761102584019,0.26536813,P
persist,0.5040463652529393,0.11579574,P
hubby,0.4353487996044589,0.24461366,M
shack,0.4512357371536706,0.30717242,M
fulfill,0.5102221710117066,0.15137793,P
retract,0.567435094819006,0.17487213,P
bitter,0.483399718715474,0.38113514,P
similar,0.5050065117698482,0.4431384,M
canine,0.4742648867623925,0.19525263,P
orchestra,0.316640219425706,0.121706076,P
pasta,0.2391695256875338,0.2764403,P
accident,0.5099937603711256,0.2084156,P
unable,0.5006924246036886,0.3127866,M
beak,0.3581676812200413,0.28294966,P
brink,0.571919155900729,0.26587495,P
stalk,0.4017878083412735,0.359674,H
wall,0.4446176797549151,0.35754848,P
flatten,0.5244819847785288,0.39945707,P
rise,0.4804796494890107,0.41360217,P
ballet,0.3489884722034621,0.2060795,P
freezer,0.4489100889146749,0.39883763,M
prudent,0.4951856125635085,0.14891538,P
beam,0.4896292362469055,0.25822252,P
scan,0.4725391628219776,0.19673121,P
rid,0.5746914020259163,0.46454835,M
pedestal,0.4194059610867371,0.40628245,P
scientist,0.4324465735982334,0.19193774,M
mankind,0.4786793511247063,0.13009325,P
cider,0.3606724253015274,0.38459396,M
convention,0.5719417415827758,0.27546015,P
banquet,0.4905510682136229,0.22864857,P
resolution,0.523590436807703,0.18321632,P
chick,0.5045510772181621,0.38268113,P
deadly,0.521003264218827,0.23957554,P
unknown,0.5571367819133234,0.22576925,P
tar,0.5101696763322972,0.40760186,H
brew,0.4056737934674549,0.3576681,P
coffin,0.452315719263227,0.29446334,M
section,0.6165833444101831,0.42069948,P
poetic,0.3458072977784286,0.11112337,P
balance,0.5950798574277633,0.39419994,P
dude,0.4200324845376232,0.17964163,P
author,0.3989568188195458,0.20720059,P
panic,0.5119966780337181,0.30989617,P
bridge,0.4501143453538374,0.2866546,H
wiggle,0.5455288270130244,0.4019999,P
screwball,0.4115414898693083,0.1417635,P
pebble,0.4780103474561423,0.39875343,P
funnel,0.5762656337948053,0.45172048,P
posse,0.5219440298598017,0.15845007,P
trio,0.467106301952079,0.3705834,P
spatula,0.3837940135335856,0.3950236,M
season,0.4558343866443609,0.30165377,P
soap,0.5158553767063401,0.3625984,P
consensus,0.605055842581134,0.10031149,P
suspend,0.4942000337833716,0.40960294,P
unfamiliar,0.498503839499218,0.21180105,P
gravy,0.3356445497094421,0.44145316,P
tiara,0.4340955635666543,0.24625179,P
scare,0.5662334911357584,0.18601969,P
outlet,0.5972207101351547,0.22054127,P
germ,0.5178482814001937,0.38367644,P
reef,0.385908750778915,0.16383062,H
partial,0.6309488271450211,0.30998316,P
mitt,0.5194810084131042,0.43447816,P
belief,0.4412074653941624,0.16114996,P
encore,0.4635009102231435,0.14959747,P
distinct,0.4334056413399887,0.387332,P
ignition,0.4111860940156059,0.2063628,P
diarrhea,0.3422277133980101,0.16323811,M
tenth,0.3881451421560365,0.35705748,P
account,0.6262251043943114,0.39954332,P
mountain,0.3931120549516812,0.37758386,P
mule,0.4656886222868581,0.1816965,H
stab,0.5335743193941124,0.4105058,P
banana,0.4373524841628948,0.3877,P
reap,0.5416098390623478,0.15157539,P
tingle,0.5055410155923894,0.19487198,P
yogurt,0.2789743006494601,0.4055884,M
squeak,0.5111378566418501,0.4416125,P
cattle,0.4098985125624116,0.18829428,M
humble,0.477180468011959,0.22504407,P
salad,0.2180601438996791,0.36898914,P
boat,0.3679665625802444,0.49978143,P
classy,0.3940443767062078,0.30170193,M
barbarian,0.4416447160528823,0.15520641,P
compassion,0.3948696206776542,0.20437941,M
dandy,0.4580329515336632,0.36544457,P
stem,0.5533164322410866,0.34679824,H
curve,0.4539681418810839,0.4068046,P
rocket,0.4583180884683785,0.34682658,H
mediocre,0.4319964113529523,0.106515445,M
coma,0.4971792714546738,0.17088306,H
blah,0.5112702922671825,0.1713498,P
lingo,0.5000561274946452,0.17378491,M
divine,0.3782280397685353,0.34785846,P
literal,0.4227917285022834,0.21024767,P
fame,0.5250076885317211,0.17345443,P
inner,0.5485096200056226,0.38525027,P
expense,0.5699977886588471,0.15289018,P
spree,0.5930291370553654,0.22779483,P
sexy,0.3313537885389409,0.30673522,P
bronze,0.4574252299616912,0.34511772,P
dump,0.539584701889857,0.50052285,P
graceful,0.3985966490036853,0.14942305,M
incredible,0.3998897584541875,0.27311924,P
incomplete,0.5626647900662699,0.16163743,P
clever,0.3661083954599675,0.22951585,P
corruption,0.4491484117527645,0.1643581,P
dribble,0.4397549221414769,0.46460116,P
atop,0.5499044043323722,0.43504986,P
mouse,0.4597893422932951,0.33092788,P
technique,0.4702820457546365,0.2973214,P
vomit,0.4645596077712018,0.18721035,P
seaweed,0.3568255576648615,0.319811,P
hammock,0.4750156744385873,0.2165379,M
complexion,0.4927827072017184,0.19328004,P
bath,0.457905095419123,0.42079118,P
resolve,0.492447815445691,0.10929898,P
portable,0.4097130410516674,0.48705947,P
dormant,0.6196936758794775,0.18384145,P
institute,0.5095865963241554,0.14007616,P
invasion,0.5381742501123511,0.17523131,P
smack,0.5210163095587612,0.3836047,H
chess,0.4875460484350927,0.37075192,H
inferior,0.5540557183214461,0.23812528,P
spark,0.4944218484869395,0.22141579,P
suitable,0.5186448724707762,0.4676837,M
compass,0.5197544035889332,0.21476336,P
warm,0.4626987141190311,0.47199103,P
hose,0.4311180807006654,0.27027175,P
pioneer,0.4993612068439146,0.27240315,P
millennium,0.5945716213011083,0.22004153,P
sane,0.4919575475826994,0.16726692,P
container,0.4820817652479272,0.36634177,P
homecoming,0.5710379409379722,0.15279335,P
vitamin,0.3010117211385302,0.3030137,M
chamber,0.592685937594164,0.44221172,P
module,0.4486137230849689,0.3902952,P
frame,0.493493237387221,0.34152332,P
vanilla,0.3011287848228712,0.35674205,P
waterfall,0.4268260577072704,0.19261174,M
commit,0.5415235291231252,0.12962432,P
comb,0.5317582179922409,0.37003642,P
ranch,0.496248050992599,0.37259862,P
carcass,0.4754696396427211,0.37658036,P
cigarette,0.4940423768587838,0.27020717,M
shaft,0.4303068296813588,0.33371052,P
deploy,0.5030243410472146,0.1689699,P
rack,0.4716439487759035,0.4232574,H
alphabet,0.3853240562696265,0.41502494,P
dubious,0.5063124634746894,0.11125472,P
boyfriend,0.3454691439531946,0.19223015,P
lid,0.5502738748902152,0.42850918,P
beast,0.418491927505978,0.30660638,P
lighthouse,0.4902965811469322,0.19430923,M
lemonade,0.3889437463497352,0.30227897,M
pleasant,0.4162053174342559,0.295436,P
virtual,0.5479519267616189,0.118869536,M
personal,0.6162515183586031,0.30435178,P
lust,0.3954433409942686,0.2063039,P
oyster,0.3752700605740972,0.45424297,P
sober,0.493661319699051,0.13842541,P
fool,0.4561452883626952,0.39514828,P
cuisine,0.369830481251103,0.29025823,M
space,0.4863636140251681,0.43392563,P
symbolic,0.5497825790499786,0.11606043,P
notch,0.593725509133175,0.4383813,P
daytime,0.5398909594876704,0.1763356,M
cluck,0.4831669821674821,0.17220809,P
appeal,0.5451327220712833,0.29266918,P
chronic,0.3797214625573558,0.15964219,P
ambition,0.4712834327677114,0.14529938,P
righteous,0.4152140351421819,0.17802006,P
appetite,0.5051807575789422,0.33794862,P
chaser,0.6071258743534782,0.21720286,P
society,0.4933705507815273,0.18516518,P
brave,0.4776749122044144,0.27861026,P
multiply,0.5244160570381277,0.32858875,H
sugar,0.3711779078213774,0.4004657,P
circle,0.5789896279397261,0.31976947,P
leather,0.3469220416367762,0.47305146,P
mandatory,0.5638352471413596,0.2928389,P
informal,0.5516451325655463,0.22006144,P
shrine,0.4828017914031107,0.2098339,P
spit,0.4897145088411407,0.43151033,H
primal,0.4493846969408591,0.28309682,P
eliminate,0.509942248556796,0.4370356,P
friction,0.5305825115846726,0.27744693,P
downward,0.5035456933840529,0.3247958,P
thermos,0.4896366884578506,0.3931465,P
messy,0.4768549151271684,0.29330674,P
rude,0.4234292898910687,0.107653864,P
freshen,0.54728527147501,0.41428754,P
above,,0.432469,P
adopt,0.5223560121170445,0.10342004,P
rotation,0.5375380278836188,0.34430522,P
gorge,0.4416393038796043,0.15743591,P
celebrity,0.4570149514321693,0.14594276,P
fat,0.4497026400647953,0.38376987,P
ambush,0.4498342116074532,0.16597787,P
hillbilly,0.4471108134125133,0.17350376,P
spaceship,0.412668346576815,0.24170616,M
cable,0.4387751653323679,0.24640116,P
molasses,0.3372605843221635,0.4285506,M
handsome,0.4320078470217844,0.3106415,P
gel,0.3963362736238431,0.41256037,P
filthy,0.4436530507910632,0.1981494,P
lodge,0.545092819837359,0.2820347,P
unborn,0.5043319664528011,0.1821624,P
occur,0.5041672842060062,0.3479831,P
meadow,0.3954011779895099,0.20254298,P
pattern,0.5448955315607971,0.3201071,P
glamorous,0.4022343390944815,0.17922676,M
cannon,0.4030831097726068,0.2511875,P
horseshoe,0.4851217804470162,0.32601774,P
charm,0.4178057374972115,0.27241766,P
injure,0.5306789529582916,0.12099827,P
jiggle,0.5180810482535445,0.40538448,P
tonic,0.5222540438733636,0.26411855,P
normal,0.5839445231141933,0.32533035,P
expert,0.5152997317550922,0.24159692,P
purchase,0.5156711109189118,0.35381237,P
bounce,0.5232370686227938,0.44972342,P
fighter,0.4214842760270368,0.20396858,P
lighten,0.5553414206927461,0.4590495,H
unleash,0.5076093160952068,0.21854298,M
teacher,0.4453117133192646,0.14232722,M
fireplace,0.3644025000632739,0.31426206,P
staple,0.539401315477822,0.37089202,H
incorrect,0.4849716873195129,0.16316177,P
bulk,0.5989046799996429,0.4793809,P
brain,0.345763698709142,0.3305684,P
parallel,0.523114589347918,0.3453817,P
artillery,0.377551607114703,0.20908459,P
legal,0.528895508054025,0.21321665,P
newspaper,0.4255657339645691,0.41230804,P
bait,0.4954648210495944,0.30379114,P
bone,0.3717662739540691,0.35992435,P
distribute,0.552689876736742,0.4616636,P
screen,0.4915881875422201,0.46671394,P
wars,0.5518760344219621,0.20657122,P
storm,0.3667407777639755,0.2544985,P
slime,0.4434871505120956,0.3928545,P
meantime,0.5484725234645335,0.5129001,P
disposable,0.5357251365522139,0.43683353,P
adjacent,0.4279240022372408,0.35130268,M
grad,0.517832485888675,0.2326994,M
burst,0.5358784394249817,0.4860611,P
loosen,0.4979210958712495,0.47551674,P
confirm,0.5173774673401479,0.27455962,P
princess,0.429818957427013,0.25799906,P
pardon,0.534995999044619,0.20065436,P
outdoors,0.5363859938439437,0.31859225,P
folk,0.4059529016160749,0.45116034,P
stack,0.487930760395679,0.39561883,P
proper,0.5456686848540849,0.37591168,P
outward,0.5303176511266667,0.35136348,P
airtight,0.5239815231591199,0.40928105,P
serenity,0.415592260431913,0.11254116,M
spacious,0.3926917294827048,0.29094216,P
twinkle,0.4457017350222432,0.21103789,P
thrill,0.4623778229777517,0.16187945,P
reload,0.5455467874893247,0.2389859,M
behavior,0.4631543979706057,0.13712348,P
downfall,0.5249732742088054,0.15048029,P
moral,0.4700137803992917,0.19693844,P
note,0.5918440807714722,0.32295808,P
relaxation,0.5528577015389666,0.17350587,P
leap,0.5969406025094842,0.20777926,P
offer,0.544153139562834,0.41541547,P
candle,0.4651840578556627,0.44649222,P
foot,0.5274497987547072,0.36638752,P
grain,0.4428534998481241,0.49837387,P
triumph,0.4823056123537442,0.20031522,P
glucose,0.2852660678771918,0.42066005,P
statement,0.5223957142882597,0.13892505,P
chum,0.5458850086124094,0.25690627,H
culture,0.4752551305862781,0.3635511,P
leaky,0.5199878094111346,0.18017519,P
liege,0.425533340904046,0.26624292,P
breathe,0.5378713407317967,0.33121678,P
unwanted,0.5607717865685771,0.31142172,M
keeper,0.3746647041564322,0.38270977,P
incubator,0.5543639305242304,0.21021283,P
sudden,0.533804330949225,0.34163705,P
motivation,0.5004964647736484,0.11559494,P
sly,0.3334634505933245,0.13058828,P
shampoo,0.3630751769211905,0.33664262,P
giraffe,0.3553497706204788,0.19977279,M
lion,0.4729258062654791,0.27042493,P
timer,0.4923779030019307,0.46684405,P
leech,0.4964272456877087,0.23612443,P
rookie,0.4077220365102095,0.1896256,P
veal,0.292931818439015,0.3512379,P
bike,0.4275936292995571,0.14751107,P
accelerate,0.4802305445094099,0.29837716,P
neutralize,0.4899140433107376,0.22328377,P
oatmeal,0.3165059121919077,0.35304943,P
itchy,0.4296322948956838,0.15472373,P
despite,0.497545947573811,0.19374643,P
lonely,0.4329328749377869,0.13862902,P
convenient,0.5107216756084176,0.32650998,P
clubhouse,0.5014043876069728,0.2172933,M
squirt,0.472057688559254,0.44216812,P
camper,0.5160311151991576,0.14322656,P
occupy,0.5388118053662145,0.16296817,P
adjust,0.5015226108096449,0.4375263,P
scrub,0.4062030064629616,0.43459892,H
pathway,0.3433203079215919,0.1929745,M
upstairs,0.3862873839838039,0.2445264,P
brochure,0.5154441881906662,0.20345224,M
cocktail,0.4837424965156073,0.29945162,H
contribute,0.5403479387701348,0.27711552,P
blazer,0.2919902591845385,0.3200129,M
brook,0.4611298297416122,0.51297796,H
bliss,0.4398790219622332,0.34371066,P
crash,0.4955621837384774,0.3991387,H
volatile,0.5750650699623654,0.26053107,P
counter,0.5636887097082629,0.40283576,H
flask,0.5358064546648882,0.30356213,P
envelope,0.5474275397284923,0.51640874,P
trick,0.5463031505880697,0.26969832,P
pool,0.5468315478291066,0.47698727,H
gutter,0.5233732584597592,0.1944711,P
dull,0.4420814299195087,0.46940842,P
probable,0.5863354388682877,0.11132696,P
successful,0.5669341916926439,0.2534969,P
calcium,0.2970947063311958,0.25317538,P
seventh,0.3810108569037601,0.41922012,P
pregnant,0.4515514028266515,0.22901897,P
anxiety,0.3998135365315307,0.16995232,P
kite,0.5241875459282608,0.19312721,P
den,0.4971611698738251,0.28343916,P
cease,0.533274659456672,0.3035062,P
onion,0.2211929940801591,0.35411966,P
map,0.5371057533941384,0.1988381,P
lesson,0.539112564169844,0.12381349,P
substance,0.4856706504502077,0.36515427,P
hum,0.4470926854330416,0.16626135,P
putter,0.442655945585067,0.3209392,H
beauty,0.4781568820891848,0.29237226,P
alley,0.4791377130252819,0.16793409,H
explosive,0.4896833371718698,0.17175765,P
diabetic,0.3690985541878611,0.32487184,P
lens,0.3995676883319696,0.22747412,P
sketchy,0.5376282933976089,0.08462858,P
improper,0.4820878562842102,0.16026308,P
ponytail,0.3441748941713834,0.1910042,M
cleanse,0.5358118882764699,0.25064936,P
flannel,0.3017780980321637,0.39481738,P
decadent,0.4345061638264778,0.32818744,P
harm,0.4704317149810386,0.22309703,P
drill,0.586152277814639,0.33936527,H
corny,0.3535578307714406,0.26322165,P
